"game_decision","points","field_goals","field_goal_attempts","field_goal_percentage","X3pointers","X3pointer_attempts","X3pointer_percentage","free_throws","free_throw_attempts","free_throw_percentage","offensive_rebounds","total_rebounds","assists","steals","blocks","turnovers","personal_fouls","Home","Away","Neutral"
1,93,33,53,0.623,10,12,0.833,17,21,0.81,8,36,19,1,8,12,17,1,0,0
1,80,25,57,0.439,6,16,0.375,24,31,0.774,5,39,17,2,7,12,18,1,0,0
0,76,26,68,0.382,12,35,0.343,12,15,0.8,9,36,16,5,5,13,15,1,0,0
0,58,19,60,0.317,5,25,0.2,15,22,0.682,11,36,12,5,1,8,16,1,0,0
1,77,24,65,0.369,10,24,0.417,19,30,0.633,14,43,12,8,6,9,12,1,0,0
1,72,22,53,0.415,7,20,0.35,21,28,0.75,8,29,10,4,4,11,21,1,0,0
0,62,23,56,0.411,4,17,0.235,12,12,1,8,21,15,10,0,22,22,0,1,0
1,62,19,53,0.358,6,19,0.316,18,27,0.667,7,27,7,12,2,8,19,0,1,0
0,56,16,51,0.314,7,23,0.304,17,23,0.739,8,18,9,7,0,10,17,0,1,0
0,58,22,52,0.423,5,23,0.217,9,11,0.818,7,22,8,8,1,5,16,0,1,0
1,89,31,55,0.564,3,14,0.214,24,39,0.615,10,31,23,13,0,22,22,1,0,0
1,70,27,54,0.5,1,15,0.067,15,22,0.682,7,28,18,11,2,9,17,1,0,0
0,57,18,50,0.36,11,29,0.379,10,18,0.556,3,15,11,14,2,6,17,1,0,0
1,54,17,43,0.395,7,21,0.333,13,19,0.684,7,24,13,5,0,12,17,1,0,0
1,83,23,44,0.523,4,11,0.364,33,40,0.825,6,23,17,7,0,17,33,1,0,0
0,43,15,42,0.357,4,14,0.286,9,12,0.75,4,23,8,7,2,17,18,0,1,0
0,50,18,53,0.34,2,11,0.182,12,18,0.667,7,24,6,5,1,17,19,0,1,0
0,50,19,57,0.333,4,22,0.182,8,18,0.444,13,36,12,5,0,20,12,0,1,0
0,65,22,50,0.44,8,25,0.32,13,19,0.684,5,17,12,5,1,16,25,1,0,0
1,92,29,48,0.604,6,12,0.5,28,37,0.757,6,23,15,12,0,21,21,1,0,0
0,76,28,47,0.596,4,11,0.364,16,26,0.615,8,30,13,8,2,25,21,0,1,0
0,63,23,60,0.383,4,19,0.211,13,21,0.619,7,17,4,10,4,6,16,1,0,0
0,66,28,61,0.459,4,16,0.25,6,10,0.6,9,22,16,10,5,16,23,0,1,0
1,88,28,56,0.5,5,17,0.294,27,43,0.628,5,22,14,11,2,15,39,1,0,0
1,73,22,49,0.449,5,18,0.278,24,32,0.75,7,25,8,6,1,7,26,1,0,0
1,78,26,51,0.51,5,11,0.455,21,23,0.913,3,28,15,2,0,7,21,1,0,0
1,68,25,58,0.431,8,26,0.308,10,14,0.714,7,35,17,10,3,15,16,1,0,0
1,89,36,66,0.545,7,22,0.318,10,15,0.667,18,45,18,8,3,12,17,1,0,0
1,81,29,60,0.483,6,19,0.316,17,24,0.708,13,40,12,8,3,15,16,1,0,0
0,54,21,56,0.375,3,15,0.2,9,15,0.6,17,42,11,7,5,27,18,0,1,0
0,59,15,42,0.357,5,17,0.294,24,29,0.828,7,22,12,8,3,22,21,1,0,0
0,69,23,46,0.5,5,11,0.455,18,24,0.75,6,19,11,6,0,19,26,0,1,0
1,80,27,58,0.466,4,15,0.267,22,35,0.629,8,38,17,4,7,14,21,1,0,0
1,89,31,61,0.508,8,27,0.296,19,27,0.704,10,38,20,9,5,19,18,1,0,0
0,42,16,63,0.254,3,22,0.136,7,12,0.583,8,21,7,9,2,11,15,0,1,0
0,74,30,61,0.492,6,20,0.3,8,12,0.667,9,30,19,3,0,12,16,0,0,1
0,49,16,57,0.281,5,26,0.192,12,18,0.667,5,24,7,8,3,14,16,0,1,0
0,61,21,46,0.457,6,22,0.273,13,28,0.464,7,26,14,6,7,13,27,0,1,0
1,80,32,60,0.533,7,20,0.35,9,13,0.692,12,32,13,6,11,16,22,1,0,0
1,68,27,63,0.429,2,16,0.125,12,21,0.571,13,38,8,9,11,7,23,0,1,0
1,64,22,56,0.393,5,21,0.238,15,25,0.6,9,39,14,10,4,16,19,1,0,0
1,94,28,59,0.475,7,21,0.333,31,41,0.756,7,35,15,4,6,9,26,0,0,1
0,72,22,60,0.367,12,31,0.387,16,20,0.8,8,32,11,5,7,10,21,0,1,0
0,69,24,54,0.444,3,18,0.167,18,25,0.72,8,23,9,9,6,21,20,0,1,0
0,76,25,60,0.417,9,26,0.346,17,24,0.708,12,27,16,5,2,13,25,1,0,0
0,80,31,70,0.443,8,32,0.25,10,13,0.769,5,21,14,11,3,8,21,0,1,0
0,44,14,47,0.298,4,25,0.16,12,17,0.706,4,18,8,5,5,13,23,0,1,0
1,104,41,73,0.562,12,32,0.375,10,18,0.556,11,47,24,17,7,20,21,1,0,0
1,86,28,56,0.5,6,23,0.261,24,34,0.706,10,41,14,8,1,17,21,1,0,0
1,91,29,53,0.547,10,23,0.435,23,31,0.742,7,32,20,11,5,21,24,1,0,0
1,81,29,55,0.527,6,16,0.375,17,22,0.773,10,33,11,6,1,14,23,0,1,0
1,94,36,63,0.571,10,24,0.417,12,15,0.8,6,30,18,12,4,9,18,1,0,0
0,56,19,52,0.365,9,25,0.36,9,13,0.692,8,24,10,8,2,13,18,0,1,0
1,79,25,44,0.568,6,18,0.333,23,34,0.676,6,25,10,10,2,14,23,1,0,0
1,80,30,66,0.455,11,23,0.478,9,16,0.563,16,34,23,13,4,15,19,1,0,0
1,65,25,62,0.403,5,19,0.263,10,13,0.769,12,39,9,3,1,10,16,1,0,0
1,72,21,48,0.438,9,23,0.391,21,33,0.636,14,37,9,8,2,20,23,0,1,0
0,84,33,72,0.458,3,11,0.273,15,28,0.536,9,31,8,5,2,8,26,0,1,0
1,78,28,56,0.5,5,20,0.25,17,23,0.739,6,37,14,10,9,12,20,1,0,0
0,70,26,64,0.406,4,21,0.19,14,23,0.609,14,29,11,8,1,11,16,0,1,0
0,63,22,60,0.367,7,17,0.412,12,14,0.857,9,36,13,5,4,13,18,0,1,0
1,83,23,56,0.411,9,22,0.409,28,37,0.757,9,41,14,8,9,18,17,1,0,0
0,64,27,61,0.443,7,23,0.304,3,8,0.375,8,28,16,4,2,9,22,0,1,0
0,71,21,52,0.404,7,22,0.318,22,27,0.815,12,31,7,9,6,16,23,1,0,0
0,55,19,48,0.396,9,19,0.474,8,9,0.889,5,24,8,3,2,12,19,0,1,0
1,64,20,53,0.377,5,17,0.294,19,25,0.76,10,42,11,2,3,11,15,0,1,0
0,64,25,52,0.481,5,17,0.294,9,15,0.6,4,24,13,2,2,10,21,1,0,0
0,64,23,53,0.434,7,23,0.304,11,17,0.647,4,23,20,6,5,7,19,0,1,0
1,77,29,58,0.5,9,23,0.391,10,21,0.476,11,39,16,10,2,19,22,0,1,0
0,48,15,53,0.283,6,28,0.214,12,21,0.571,9,32,10,4,0,18,17,0,1,0
1,84,29,51,0.569,12,24,0.5,14,20,0.7,9,25,21,6,3,21,22,0,1,0
0,67,23,59,0.39,8,26,0.308,13,21,0.619,13,32,11,11,4,17,21,0,1,0
1,84,31,58,0.534,10,22,0.455,12,21,0.571,10,31,19,8,5,10,21,0,1,0
1,77,23,50,0.46,9,22,0.409,22,26,0.846,8,26,13,8,6,13,18,1,0,0
0,53,17,44,0.386,8,14,0.571,11,12,0.917,10,25,12,12,5,22,24,0,1,0
1,84,25,52,0.481,8,22,0.364,26,36,0.722,8,37,13,3,5,10,18,1,0,0
1,80,30,55,0.545,13,26,0.5,7,12,0.583,8,27,21,9,3,12,18,1,0,0
1,89,33,66,0.5,13,31,0.419,10,13,0.769,14,38,20,8,8,12,11,1,0,0
0,75,25,58,0.431,8,27,0.296,17,19,0.895,8,37,14,3,5,13,19,1,0,0
0,56,22,64,0.344,5,25,0.2,7,16,0.438,10,30,12,4,2,8,18,0,1,0
1,75,21,53,0.396,10,29,0.345,23,29,0.793,9,32,14,11,3,11,18,0,1,0
0,71,26,64,0.406,10,29,0.345,9,11,0.818,6,26,18,3,0,13,16,0,1,0
1,73,27,51,0.529,10,26,0.385,9,16,0.563,6,26,18,5,0,15,23,0,1,0
0,71,27,63,0.429,6,25,0.24,11,13,0.846,6,30,14,5,1,12,17,0,1,0
1,79,30,64,0.469,8,24,0.333,11,15,0.733,6,35,18,7,5,10,14,1,0,0
0,68,24,55,0.436,13,28,0.464,7,12,0.583,3,22,12,8,2,16,20,0,1,0
0,81,29,67,0.433,14,38,0.368,9,13,0.692,13,34,18,4,0,14,22,1,0,0
0,71,23,53,0.434,7,19,0.368,18,25,0.72,9,28,10,5,2,14,15,0,1,0
0,63,23,58,0.397,10,20,0.5,7,10,0.7,10,28,10,4,4,14,15,0,1,0
1,86,33,71,0.465,10,25,0.4,10,13,0.769,14,36,21,2,5,7,17,1,0,0
0,76,28,63,0.444,9,23,0.391,11,15,0.733,12,30,11,8,0,18,22,0,1,0
0,64,27,77,0.351,6,24,0.25,4,9,0.444,15,42,13,7,5,18,22,0,1,0
0,81,31,69,0.449,9,25,0.36,10,19,0.526,15,39,17,3,5,14,28,0,1,0
1,63,20,50,0.4,9,20,0.45,14,22,0.636,10,34,15,8,6,13,22,0,1,0
0,72,21,47,0.447,3,14,0.214,27,35,0.771,8,31,8,5,5,17,31,1,0,0
1,76,28,53,0.528,6,18,0.333,14,24,0.583,9,35,17,7,10,10,19,1,0,0
0,72,28,58,0.483,7,24,0.292,9,13,0.692,10,28,15,4,7,16,16,0,1,0
1,69,28,53,0.528,2,9,0.222,11,18,0.611,7,35,17,7,5,18,24,1,0,0
1,75,27,60,0.45,5,20,0.25,16,19,0.842,12,46,11,8,7,19,20,1,0,0
1,55,18,54,0.333,4,16,0.25,15,26,0.577,10,36,10,4,6,9,13,0,0,1
0,61,21,55,0.382,5,18,0.278,14,22,0.636,15,35,11,2,7,17,25,0,0,1
0,68,23,55,0.418,11,24,0.458,11,24,0.458,5,26,15,8,2,25,25,0,1,0
1,70,23,35,0.657,3,9,0.333,21,34,0.618,0,27,13,6,9,14,15,1,0,0
1,60,22,45,0.489,3,10,0.3,13,17,0.765,4,23,7,3,6,10,20,1,0,0
0,60,22,45,0.489,5,14,0.357,11,17,0.647,6,26,10,3,7,13,18,0,1,0
0,36,10,46,0.217,5,24,0.208,11,18,0.611,7,32,4,7,2,21,25,0,1,0
1,68,25,63,0.397,4,20,0.2,14,23,0.609,13,44,8,8,6,12,24,1,0,0
0,69,24,53,0.453,10,25,0.4,11,23,0.478,8,23,19,9,1,12,18,1,0,0
1,72,24,52,0.462,3,13,0.231,21,27,0.778,7,21,12,12,6,16,19,0,1,0
1,58,21,53,0.396,3,11,0.273,13,20,0.65,10,33,10,5,3,16,12,0,0,1
0,63,24,67,0.358,4,17,0.235,11,17,0.647,15,34,13,6,3,11,20,0,1,0
1,54,15,42,0.357,4,15,0.267,20,36,0.556,6,31,6,7,6,12,17,0,1,0
1,73,26,60,0.433,4,13,0.308,17,27,0.63,7,23,15,14,4,14,20,1,0,0
1,62,21,58,0.362,4,11,0.364,16,33,0.485,11,36,7,9,4,15,17,1,0,0
1,69,28,57,0.491,3,12,0.25,10,13,0.769,12,37,11,1,4,16,11,1,0,0
0,68,18,57,0.316,5,14,0.357,27,36,0.75,9,32,9,4,5,12,21,0,0,1
0,83,32,72,0.444,8,19,0.421,11,15,0.733,18,36,19,3,6,10,25,0,1,0
0,84,32,54,0.593,6,14,0.429,14,20,0.7,7,20,13,4,5,13,19,1,0,0
1,58,19,48,0.396,2,13,0.154,18,22,0.818,9,29,10,6,3,9,16,0,1,0
1,83,31,62,0.5,6,19,0.316,15,22,0.682,17,38,18,8,4,14,25,1,0,0
0,45,16,39,0.41,4,8,0.5,9,14,0.643,5,21,9,4,7,14,23,0,0,1
1,72,26,48,0.542,3,8,0.375,17,25,0.68,7,28,14,8,4,20,24,0,0,1
0,51,18,54,0.333,5,17,0.294,10,16,0.625,12,28,11,6,5,18,19,0,1,0
1,79,26,50,0.52,11,23,0.478,16,26,0.615,7,29,15,6,6,7,16,0,1,0
1,72,23,48,0.479,4,16,0.25,22,36,0.611,16,35,17,5,6,20,19,1,0,0
0,70,18,50,0.36,4,19,0.211,30,39,0.769,11,32,6,4,4,9,22,0,1,0
1,80,29,58,0.5,5,14,0.357,17,26,0.654,9,34,12,5,2,8,22,0,1,0
1,78,26,66,0.394,6,18,0.333,20,27,0.741,9,42,11,5,7,14,22,1,0,0
1,70,24,60,0.4,8,19,0.421,14,17,0.824,8,34,14,5,4,9,18,0,1,0
1,88,30,54,0.556,7,13,0.538,21,27,0.778,8,34,17,8,5,10,13,0,1,0
0,74,28,58,0.483,5,19,0.263,13,20,0.65,8,27,10,7,7,6,22,1,0,0
1,77,25,58,0.431,8,23,0.348,19,24,0.792,9,42,16,6,6,13,20,1,0,0
0,54,21,61,0.344,2,18,0.111,10,13,0.769,13,35,10,4,5,11,9,0,1,0
0,58,21,55,0.382,4,9,0.444,12,18,0.667,5,28,6,5,5,15,19,0,0,1
0,59,21,53,0.396,11,26,0.423,6,11,0.545,6,27,11,9,5,14,17,0,0,1
1,75,24,51,0.471,8,24,0.333,19,25,0.76,8,31,16,7,6,19,25,0,1,0
1,83,29,54,0.537,13,27,0.481,12,15,0.8,3,27,16,5,6,10,12,1,0,0
1,75,22,55,0.4,11,26,0.423,20,28,0.714,14,34,12,4,8,9,19,1,0,0
1,73,24,50,0.48,3,10,0.3,22,34,0.647,8,36,13,8,9,16,27,1,0,0
0,59,22,66,0.333,4,14,0.286,11,17,0.647,20,45,6,8,6,15,22,0,1,0
0,59,23,65,0.354,7,20,0.35,6,6,1,15,42,11,4,3,17,20,0,0,1
0,64,19,44,0.432,9,20,0.45,17,23,0.739,8,31,11,4,1,18,18,0,1,0
0,80,26,63,0.413,6,24,0.25,22,31,0.71,14,46,10,7,8,25,22,1,0,0
0,70,27,69,0.391,8,24,0.333,8,13,0.615,10,30,15,5,5,11,23,1,0,0
0,52,19,58,0.328,7,22,0.318,7,13,0.538,10,18,11,13,1,12,23,0,1,0
0,66,25,51,0.49,7,18,0.389,9,15,0.6,5,22,12,8,3,16,20,0,1,0
0,63,24,60,0.4,8,25,0.32,7,12,0.583,12,37,14,3,9,14,21,0,1,0
1,83,27,64,0.422,8,20,0.4,21,34,0.618,14,43,12,8,3,14,28,0,1,0
1,79,28,61,0.459,4,18,0.222,19,33,0.576,13,44,16,5,2,16,26,0,1,0
1,82,27,53,0.509,7,17,0.412,21,30,0.7,9,33,11,11,3,16,12,0,1,0
1,82,24,57,0.421,8,18,0.444,26,31,0.839,8,31,14,7,3,8,17,1,0,0
0,69,21,42,0.5,6,15,0.4,21,29,0.724,6,30,13,9,2,22,11,1,0,0
0,77,27,51,0.529,8,16,0.5,15,27,0.556,6,25,10,6,1,16,23,0,1,0
1,74,20,47,0.426,9,16,0.563,25,45,0.556,7,37,12,5,4,15,16,1,0,0
0,59,17,50,0.34,2,15,0.133,23,31,0.742,13,27,3,6,2,15,17,0,0,1
0,65,24,63,0.381,6,25,0.24,11,17,0.647,10,32,14,7,3,13,24,0,1,0
0,66,21,61,0.344,7,23,0.304,17,20,0.85,8,15,15,8,3,10,22,0,1,0
1,87,26,59,0.441,7,23,0.304,28,34,0.824,13,45,16,8,4,26,27,1,0,0
0,65,23,54,0.426,8,23,0.348,11,20,0.55,7,25,13,13,5,17,25,0,1,0
0,66,24,43,0.558,9,22,0.409,9,17,0.529,6,22,10,6,3,24,22,0,1,0
1,85,27,56,0.482,4,19,0.211,27,43,0.628,12,48,10,5,6,25,22,1,0,0
1,91,29,62,0.468,12,29,0.414,21,26,0.808,9,36,20,8,3,14,17,1,0,0
0,41,14,51,0.275,2,17,0.118,11,19,0.579,12,35,6,4,2,12,10,1,0,0
0,79,26,48,0.542,8,12,0.667,19,28,0.679,8,23,9,4,6,21,20,0,1,0
0,50,18,51,0.353,6,16,0.375,8,16,0.5,7,31,9,5,3,17,9,0,1,0
0,55,16,45,0.356,4,15,0.267,19,23,0.826,5,24,7,7,2,14,19,1,0,0
0,57,19,64,0.297,6,25,0.24,13,18,0.722,8,28,12,5,2,12,20,0,1,0
1,90,24,50,0.48,8,21,0.381,34,47,0.723,6,36,7,9,5,19,28,0,1,0
1,76,22,56,0.393,7,15,0.467,25,38,0.658,15,44,14,6,13,17,18,0,1,0
0,66,22,57,0.386,7,20,0.35,15,22,0.682,7,29,13,8,3,14,18,0,1,0
1,63,26,60,0.433,7,23,0.304,4,11,0.364,12,34,15,8,4,13,21,1,0,0
1,59,18,52,0.346,4,16,0.25,19,32,0.594,12,32,12,9,7,14,21,1,0,0
0,48,18,57,0.316,4,20,0.2,8,11,0.727,7,31,12,3,2,18,15,0,1,0
1,84,28,51,0.549,10,19,0.526,18,22,0.818,10,34,13,7,3,18,25,0,0,1
0,59,21,49,0.429,4,16,0.25,13,22,0.591,6,20,6,8,1,15,28,0,1,0
0,73,24,49,0.49,3,15,0.2,22,30,0.733,9,30,15,8,2,18,21,0,1,0
0,57,20,59,0.339,1,12,0.083,16,25,0.64,10,30,9,4,2,12,24,0,1,0
0,72,21,55,0.382,9,21,0.429,21,26,0.808,8,28,9,5,2,11,27,0,1,0
1,88,30,52,0.577,12,26,0.462,16,28,0.571,4,32,21,4,7,18,25,1,0,0
0,55,14,47,0.298,4,20,0.2,23,33,0.697,9,35,5,3,7,16,32,1,0,0
0,54,19,51,0.373,5,22,0.227,11,14,0.786,8,34,8,2,6,13,19,0,1,0
0,47,14,53,0.264,6,31,0.194,13,22,0.591,12,25,5,7,0,13,17,0,1,0
0,55,22,58,0.379,8,26,0.308,3,4,0.75,7,28,16,7,1,26,15,0,1,0
0,57,17,44,0.386,5,15,0.333,18,22,0.818,7,27,4,3,2,23,18,0,1,0
1,58,13,43,0.302,4,15,0.267,28,39,0.718,5,29,9,12,11,22,20,1,0,0
1,68,20,42,0.476,9,19,0.474,19,33,0.576,11,36,12,10,11,20,15,1,0,0
1,62,16,42,0.381,3,14,0.214,27,34,0.794,6,24,5,7,10,17,24,0,1,0
1,67,24,53,0.453,9,22,0.409,10,12,0.833,13,28,13,5,5,8,14,1,0,0
0,58,23,52,0.442,5,13,0.385,7,11,0.636,6,21,9,3,1,9,15,0,1,0
0,54,21,48,0.438,7,18,0.389,5,12,0.417,7,27,10,1,4,6,17,0,0,1
0,72,31,64,0.484,8,19,0.421,2,4,0.5,8,27,15,6,5,10,17,0,0,1
1,80,20,43,0.465,7,17,0.412,33,45,0.733,8,30,7,6,3,17,17,1,0,0
0,68,26,59,0.441,9,19,0.474,7,12,0.583,7,29,15,5,1,11,28,0,1,0
1,63,20,38,0.526,7,15,0.467,16,19,0.842,2,24,13,5,3,20,19,1,0,0
0,72,28,64,0.438,5,15,0.333,11,15,0.733,9,26,8,8,3,13,16,1,0,0
1,67,26,60,0.433,6,19,0.316,9,16,0.563,16,43,13,12,3,19,24,1,0,0
0,51,18,54,0.333,5,19,0.263,10,16,0.625,7,30,11,7,3,12,26,0,1,0
0,55,20,40,0.5,3,18,0.167,12,22,0.545,11,32,10,4,2,18,19,0,1,0
0,59,23,61,0.377,5,16,0.313,8,11,0.727,13,30,15,3,3,11,13,0,1,0
0,52,17,53,0.321,3,17,0.176,15,20,0.75,6,29,7,11,1,12,22,0,1,0
0,53,17,37,0.459,2,8,0.25,17,28,0.607,3,19,9,4,1,18,20,0,1,0
0,70,25,54,0.463,9,23,0.391,11,18,0.611,8,25,16,5,7,9,10,1,0,0
1,90,31,63,0.492,7,22,0.318,21,28,0.75,7,36,16,6,1,12,17,0,1,0
1,115,40,73,0.548,7,24,0.292,28,36,0.778,12,45,26,10,2,10,16,1,0,0
0,60,25,56,0.446,3,21,0.143,7,9,0.778,9,28,15,8,2,13,18,0,0,1
1,76,28,53,0.528,7,20,0.35,13,16,0.813,5,24,17,15,1,13,10,0,1,0
1,69,25,56,0.446,7,23,0.304,12,19,0.632,9,29,18,7,1,20,22,1,0,0
1,71,22,45,0.489,10,20,0.5,17,21,0.81,4,23,13,6,4,19,9,1,0,0
1,66,24,58,0.414,6,22,0.273,12,15,0.8,9,30,14,5,1,8,11,0,1,0
1,70,25,51,0.49,5,20,0.25,15,23,0.652,6,27,16,7,1,13,18,1,0,0
1,78,28,54,0.519,7,18,0.389,15,22,0.682,6,27,18,6,3,11,15,1,0,0
1,90,38,65,0.585,6,18,0.333,8,16,0.5,11,43,23,19,9,12,16,1,0,0
1,96,35,56,0.625,11,17,0.647,15,20,0.75,8,30,18,10,6,20,28,1,0,0
1,74,28,54,0.519,11,23,0.478,7,13,0.538,8,27,15,4,2,17,20,0,1,0
1,99,35,67,0.522,5,17,0.294,24,39,0.615,17,39,17,10,3,11,18,1,0,0
0,59,24,57,0.421,5,16,0.313,6,12,0.5,13,29,8,6,2,12,20,1,0,0
1,67,23,53,0.434,6,19,0.316,15,18,0.833,12,32,13,12,6,20,23,1,0,0
0,74,25,55,0.455,9,22,0.409,15,19,0.789,4,19,7,9,4,11,21,0,1,0
0,59,21,58,0.362,7,21,0.333,10,15,0.667,6,22,9,7,3,12,22,0,1,0
1,82,30,56,0.536,8,19,0.421,14,21,0.667,10,30,15,9,2,10,15,1,0,0
1,115,43,66,0.652,9,24,0.375,20,28,0.714,15,51,29,18,5,12,9,1,0,0
0,83,26,55,0.473,6,12,0.5,25,29,0.862,7,25,15,11,1,14,22,0,1,0
0,76,27,56,0.482,8,21,0.381,14,24,0.583,8,25,19,8,5,12,27,0,1,0
0,60,20,51,0.392,6,15,0.4,14,23,0.609,7,31,13,6,6,11,13,1,0,0
0,70,21,46,0.457,5,10,0.5,23,37,0.622,9,30,14,4,0,11,20,1,0,0
1,60,23,49,0.469,6,16,0.375,8,13,0.615,5,30,8,6,3,17,15,0,1,0
1,60,18,45,0.4,7,17,0.412,17,27,0.63,8,24,13,10,2,13,19,0,0,1
1,109,36,64,0.563,8,21,0.381,29,39,0.744,10,36,26,23,3,11,22,1,0,0
1,59,17,53,0.321,0,4,0,25,31,0.806,12,36,7,9,1,16,18,0,0,1
1,94,38,61,0.623,6,17,0.353,12,15,0.8,11,34,27,19,2,15,18,1,0,0
0,66,26,56,0.464,8,22,0.364,6,9,0.667,7,19,16,10,0,14,21,0,1,0
1,97,39,65,0.6,12,23,0.522,7,14,0.5,10,36,30,10,4,6,11,1,0,0
1,54,21,39,0.538,3,12,0.25,9,14,0.643,4,29,12,3,3,14,14,0,1,0
1,81,19,38,0.5,8,18,0.444,35,45,0.778,2,27,13,4,3,13,23,1,0,0
1,76,24,55,0.436,5,19,0.263,23,31,0.742,12,37,17,8,5,14,22,1,0,0
1,76,31,60,0.517,5,13,0.385,9,19,0.474,6,32,19,9,0,12,18,0,1,0
1,66,22,47,0.468,5,19,0.263,17,25,0.68,9,22,14,4,2,9,17,0,1,0
1,73,16,40,0.4,4,14,0.286,37,51,0.725,3,27,12,8,4,7,27,0,1,0
1,92,30,49,0.612,10,20,0.5,22,31,0.71,6,33,21,5,4,11,22,0,0,1
0,75,30,65,0.462,5,16,0.313,10,12,0.833,8,19,12,3,5,6,13,0,0,1
0,56,23,61,0.377,5,21,0.238,5,6,0.833,10,29,12,10,3,9,18,0,1,0
1,70,22,50,0.44,7,18,0.389,19,30,0.633,6,33,13,11,6,10,23,1,0,0
0,59,21,46,0.457,11,25,0.44,6,12,0.5,6,33,17,2,4,11,15,0,1,0
1,85,31,57,0.544,10,17,0.588,13,15,0.867,10,44,23,6,5,13,18,1,0,0
1,62,21,40,0.525,5,10,0.5,15,20,0.75,3,31,12,8,4,14,17,0,1,0
1,78,31,78,0.397,6,20,0.3,10,18,0.556,17,50,20,4,2,16,20,1,0,0
1,70,26,56,0.464,1,12,0.083,17,23,0.739,13,29,8,7,2,15,16,1,0,0
0,65,25,59,0.424,8,23,0.348,7,14,0.5,6,29,12,7,3,15,26,0,0,1
1,107,39,66,0.591,9,15,0.6,20,27,0.741,9,27,23,22,5,9,20,1,0,0
1,69,22,49,0.449,8,19,0.421,17,21,0.81,10,38,10,9,4,21,20,0,1,0
0,63,20,55,0.364,9,30,0.3,14,20,0.7,7,37,12,3,2,9,18,1,0,0
1,73,28,55,0.509,6,15,0.4,11,23,0.478,9,38,14,5,2,12,18,0,1,0
0,87,32,58,0.552,10,19,0.526,13,19,0.684,8,21,16,4,2,11,24,0,1,0
0,47,15,45,0.333,2,14,0.143,15,26,0.577,6,26,6,0,0,18,19,0,0,1
1,84,28,47,0.596,10,18,0.556,18,27,0.667,4,29,23,3,3,11,18,1,0,0
1,82,33,65,0.508,6,15,0.4,10,12,0.833,4,36,12,3,2,7,20,0,1,0
1,74,26,66,0.394,3,14,0.214,19,22,0.864,12,38,11,10,1,15,26,0,1,0
1,66,25,64,0.391,8,24,0.333,8,17,0.471,16,41,12,4,1,9,14,0,1,0
1,78,29,62,0.468,8,24,0.333,12,17,0.706,14,38,20,7,5,17,11,1,0,0
1,95,34,63,0.54,8,18,0.444,19,25,0.76,14,37,20,6,3,8,16,0,0,1
0,55,21,44,0.477,5,16,0.313,8,14,0.571,9,27,11,6,3,24,21,0,1,0
0,84,33,62,0.532,12,25,0.48,6,12,0.5,6,28,19,2,1,12,17,0,1,0
1,81,29,56,0.518,8,18,0.444,15,17,0.882,7,36,15,5,4,14,22,1,0,0
1,83,32,56,0.571,9,16,0.563,10,11,0.909,6,31,23,5,6,11,18,1,0,0
1,70,24,58,0.414,5,16,0.313,17,25,0.68,13,42,14,2,7,12,19,1,0,0
1,82,23,56,0.411,5,18,0.278,31,41,0.756,8,33,15,7,13,8,19,1,0,0
0,67,25,63,0.397,4,17,0.235,13,20,0.65,13,33,8,6,4,10,15,0,0,1
1,76,32,58,0.552,3,11,0.273,9,13,0.692,11,44,17,6,4,17,15,1,0,0
0,71,24,62,0.387,6,15,0.4,17,25,0.68,15,34,9,5,0,16,20,0,1,0
0,64,24,66,0.364,3,12,0.25,13,19,0.684,9,33,12,7,4,15,21,0,1,0
1,80,33,59,0.559,4,10,0.4,10,14,0.714,8,32,22,7,4,11,14,0,1,0
1,77,20,44,0.455,4,12,0.333,33,44,0.75,8,28,14,7,3,11,23,0,0,1
0,72,30,52,0.577,7,14,0.5,5,8,0.625,8,26,21,3,3,18,15,1,0,0
1,67,25,58,0.431,6,14,0.429,11,13,0.846,12,34,21,10,7,11,19,0,0,1
0,71,24,56,0.429,5,19,0.263,18,27,0.667,9,26,12,4,6,12,22,1,0,0
1,76,30,67,0.448,8,21,0.381,8,10,0.8,11,42,18,11,4,9,12,0,1,0
0,62,17,58,0.293,3,12,0.25,25,31,0.806,14,32,12,8,3,17,19,1,0,0
1,78,29,67,0.433,8,19,0.421,12,20,0.6,14,41,16,11,3,11,16,0,0,1
1,79,31,53,0.585,3,9,0.333,14,21,0.667,4,31,13,3,3,10,13,0,0,1
1,94,35,62,0.565,8,18,0.444,16,31,0.516,11,37,15,6,0,12,20,0,0,1
1,69,26,55,0.473,4,9,0.444,13,21,0.619,15,36,12,6,3,12,11,0,0,1
1,78,24,50,0.48,5,13,0.385,25,35,0.714,9,31,14,6,2,7,20,0,1,0
1,84,30,59,0.508,4,8,0.5,20,23,0.87,9,33,13,4,4,11,13,1,0,0
0,50,19,61,0.311,5,16,0.313,7,12,0.583,11,37,10,4,4,11,9,0,1,0
1,91,32,65,0.492,7,13,0.538,20,23,0.87,8,36,22,9,3,16,9,1,0,0
1,84,27,59,0.458,5,8,0.625,25,31,0.806,18,39,15,9,5,14,17,1,0,0
0,72,29,52,0.558,4,13,0.308,10,16,0.625,7,34,14,3,2,13,24,0,0,1
1,82,34,62,0.548,2,8,0.25,12,18,0.667,12,41,17,5,6,11,21,1,0,0
1,69,28,61,0.459,4,18,0.222,9,11,0.818,10,39,16,5,7,5,17,1,0,0
